Year,Title,Abstract,Text,y,Label,Probability
2022,bioinspired janus all-natural electrospinning membranes with directional water transport as ecofriendly dry facial masks,"facial masks cause huge pollution and resource waste, posing a serious threat to the ecological environment and human health. inspired by lotus leaves, a bioinspired dry janus all-natural facial mask (j-afm) has been developed by a simple green-solvent-based electrospinning method. the dry j-afm can drive water from the outside directionally to dissolve the inner nanofiber layer of nutrients quickly, while keeping the outside dry and delaying moisture evaporation. compared with commercial wet facial masks, the dry j-afm can reduce the total weight by 87 and 100% to avoid plastic pollution by using paper-based packaging. in addition, the waste of water and active nutrients can be reduced by 100%. the dry j-afm with good antibacterial activity and biocytocompatibility can not only avoid the use of preservatives but also shows an obvious skincare effect. this research can trigger the reform of ecofriendly facial masks and guide the chemical industry toward sustainable and healthy development. © 2022 american chemical society. all rights reserved.","bioinspired janus all-natural electrospinning membranes with directional water transport as ecofriendly dry facial masks facial masks cause huge pollution and resource waste, posing a serious threat to the ecological environment and human health. inspired by lotus leaves, a bioinspired dry janus all-natural facial mask (j-afm) has been developed by a simple green-solvent-based electrospinning method. the dry j-afm can drive water from the outside directionally to dissolve the inner nanofiber layer of nutrients quickly, while keeping the outside dry and delaying moisture evaporation. compared with commercial wet facial masks, the dry j-afm can reduce the total weight by 87 and 100% to avoid plastic pollution by using paper-based packaging. in addition, the waste of water and active nutrients can be reduced by 100%. the dry j-afm with good antibacterial activity and biocytocompatibility can not only avoid the use of preservatives but also shows an obvious skincare effect. this research can trigger the reform of ecofriendly facial masks and guide the chemical industry toward sustainable and healthy development. © 2022 american chemical society. all rights reserved.",1,water,0.8782879114151001
2022,effects of slag and biochar amendments on microorganisms and fractions of soil organic carbon during flooding in a paddy field after two years in southeastern china,"incorporating amendments of industrial waste such as biochar and steel slag in cropland has been used to enhance the storage of soil organic carbon (soc) while sustaining crop production. short-term laboratory and field studies have identified important influences of biochar on active soc fractions associated with soil microbial activity in paddy soils, but the long-term effects remain poorly understood. to address these knowledge gaps, we examined the effects of slag, biochar, and slag+biochar treatments on total soc concentration, active soc fractions and soil microbial communities in a paddy field two years after incorporation. across both two seasons, the addition of slag, biochar, slag+biochar increased soil salinity by 26–80%, 1.3–37% and 42–79%, and also increased soil ph by 0.8–5.7%, 2.1–2.4% and 4.0–6.3%, respectively, relative to the control. soc concentration was higher in the slag, biochar, and slag+biochar treatments across both rice seasons by 4.3–5%, 0.5–17% and 4.3–7%, respectively. soil c-pool activity and c-pool management indices in the late paddy season were significantly lower in the slag+biochar treatment than the control by 26.3 and 21.3%, respectively, indicating that the amendments contributed to the stability of soc. the c concentrations of the biochar and slag amendments affected bacterial abundance more than fungal abundance and affected c cycling. our study suggests that combined slag and biochar amendments may increase bacterial abundance that may maintain soc storage and reduce the abundances of potential soc decomposers in key functional genera, indicating strong coupling relationships with changes of soil properties such as salinity, ph, and soc concentration. these outcomes due to the amendments (e.g. slag+biochar) may increase microbial c-use efficiency and support the stability of active soc fractions, with opportunities for long-term c sequestration. © 2022 elsevier b.v.","effects of slag and biochar amendments on microorganisms and fractions of soil organic carbon during flooding in a paddy field after two years in southeastern china incorporating amendments of industrial waste such as biochar and steel slag in cropland has been used to enhance the storage of soil organic carbon (soc) while sustaining crop production. short-term laboratory and field studies have identified important influences of biochar on active soc fractions associated with soil microbial activity in paddy soils, but the long-term effects remain poorly understood. to address these knowledge gaps, we examined the effects of slag, biochar, and slag+biochar treatments on total soc concentration, active soc fractions and soil microbial communities in a paddy field two years after incorporation. across both two seasons, the addition of slag, biochar, slag+biochar increased soil salinity by 26–80%, 1.3–37% and 42–79%, and also increased soil ph by 0.8–5.7%, 2.1–2.4% and 4.0–6.3%, respectively, relative to the control. soc concentration was higher in the slag, biochar, and slag+biochar treatments across both rice seasons by 4.3–5%, 0.5–17% and 4.3–7%, respectively. soil c-pool activity and c-pool management indices in the late paddy season were significantly lower in the slag+biochar treatment than the control by 26.3 and 21.3%, respectively, indicating that the amendments contributed to the stability of soc. the c concentrations of the biochar and slag amendments affected bacterial abundance more than fungal abundance and affected c cycling. our study suggests that combined slag and biochar amendments may increase bacterial abundance that may maintain soc storage and reduce the abundances of potential soc decomposers in key functional genera, indicating strong coupling relationships with changes of soil properties such as salinity, ph, and soc concentration. these outcomes due to the amendments (e.g. slag+biochar) may increase microbial c-use efficiency and support the stability of active soc fractions, with opportunities for long-term c sequestration. © 2022 elsevier b.v.",0,soil,0.9858253598213196
2022,attachment of positively and negatively charged submicron polystyrene plastics on nine typical soils,"microplastics (mps) have attracted increasing concern as emerging contaminants of global importance in recent years. soil is considered an important sink for mps. due to environmental weathering, mp surfaces are often charged, but there are limited studies on the interaction of differentially charged mp with soils. this study constructed derjaguin−landau−verwey−overbeek (dlvo) potential energy profiles, investigated the interaction mechanism of polystyrene mps (0.2 µm) with positive (mp+) and negative (mp-) charges on nine typical soils through quantitative analysis of fluorescence intensity. the attachment of mps to different soils fitted the pseudo-second-order kinetic model well. the attachment isotherm data of mp+ fitted the linear model better, while the mp- data fitted the langmuir model. the attachment capacity of mps was significantly correlated with the zeta potential of soils. these results, as well as the fourier transform infrared spectroscopy (ftir) spectra and scanning electronic microscopy (sem) images of soils, indicated that electrostatic interactions and physical trapping were the dominant mechanisms for mp attachment to soils. these results showed a strong affinity for mps attachment on soil and gave insights to predict the transport, fate and ecological effect of different charged mps in soil. © 2022 elsevier b.v.","attachment of positively and negatively charged submicron polystyrene plastics on nine typical soils microplastics (mps) have attracted increasing concern as emerging contaminants of global importance in recent years. soil is considered an important sink for mps. due to environmental weathering, mp surfaces are often charged, but there are limited studies on the interaction of differentially charged mp with soils. this study constructed derjaguin−landau−verwey−overbeek (dlvo) potential energy profiles, investigated the interaction mechanism of polystyrene mps (0.2 µm) with positive (mp+) and negative (mp-) charges on nine typical soils through quantitative analysis of fluorescence intensity. the attachment of mps to different soils fitted the pseudo-second-order kinetic model well. the attachment isotherm data of mp+ fitted the linear model better, while the mp- data fitted the langmuir model. the attachment capacity of mps was significantly correlated with the zeta potential of soils. these results, as well as the fourier transform infrared spectroscopy (ftir) spectra and scanning electronic microscopy (sem) images of soils, indicated that electrostatic interactions and physical trapping were the dominant mechanisms for mp attachment to soils. these results showed a strong affinity for mps attachment on soil and gave insights to predict the transport, fate and ecological effect of different charged mps in soil. © 2022 elsevier b.v.",0,soil,0.98475581407547
2022,"removal of protein, histological dye and tetracycline from simulated bioindustrial wastewater with a dual pore size ppsu membrane","wastewater from production of active pharmaceutical ingredients (apis) often contains proteins, azo dyes or antibiotics, which cause severe water eutrophication and growth of drug-resistant bacteria. a series of polyphenylsulfone (ppsu) membranes was prepared to determine the relationships between pore structures and the abilities of different membranes to separate foulants, and the characteristics and performance of the ultrafiltration membranes were investigated. the structure of the skin layer and the cross-sectional texture were converted from dense and finger-like macrovoids to porous sponge shapes because of a delayed liquid–liquid (l-l) demixing time. formation of novel ppsu membranes via noncovalent bonding interactions was evaluated, and this selectively affected the membrane surface pore structure, layer thickness, surface polarity and electronic repulsive force. all ppsu membranes demonstrated excellent rejection of organic foulants, including bovine serum albumin (bsa) (~100% rejection) and acid red 1 (ar1) (~90% rejection). additionally, m5 provided an excellent tetracycline (tc) rejection efficiency of 89% in the 1st cycle. due to the small size of tc, pore size effects were displayed. moreover, the pure water flux recovery rate (frr) increased from 85% (m1, water/ethanol: 100/0) to 99.9% (m4, water/ethanol: 30/70) after bsa filtration because the weak nonsolvent decreased the roughness of the membrane surface, and the membrane made with added etoh yielded excellent frr values (99.9%) after ar1 filtration. therefore, ppsu membranes successfully achieved over 90% rejection of organic foulants and excellent frrs, indicating that they may be suitable for purifying wastewater from api plants that generate organic foulants with a wide range of sizes. © 2022 elsevier b.v.","removal of protein, histological dye and tetracycline from simulated bioindustrial wastewater with a dual pore size ppsu membrane wastewater from production of active pharmaceutical ingredients (apis) often contains proteins, azo dyes or antibiotics, which cause severe water eutrophication and growth of drug-resistant bacteria. a series of polyphenylsulfone (ppsu) membranes was prepared to determine the relationships between pore structures and the abilities of different membranes to separate foulants, and the characteristics and performance of the ultrafiltration membranes were investigated. the structure of the skin layer and the cross-sectional texture were converted from dense and finger-like macrovoids to porous sponge shapes because of a delayed liquid–liquid (l-l) demixing time. formation of novel ppsu membranes via noncovalent bonding interactions was evaluated, and this selectively affected the membrane surface pore structure, layer thickness, surface polarity and electronic repulsive force. all ppsu membranes demonstrated excellent rejection of organic foulants, including bovine serum albumin (bsa) (~100% rejection) and acid red 1 (ar1) (~90% rejection). additionally, m5 provided an excellent tetracycline (tc) rejection efficiency of 89% in the 1st cycle. due to the small size of tc, pore size effects were displayed. moreover, the pure water flux recovery rate (frr) increased from 85% (m1, water/ethanol: 100/0) to 99.9% (m4, water/ethanol: 30/70) after bsa filtration because the weak nonsolvent decreased the roughness of the membrane surface, and the membrane made with added etoh yielded excellent frr values (99.9%) after ar1 filtration. therefore, ppsu membranes successfully achieved over 90% rejection of organic foulants and excellent frrs, indicating that they may be suitable for purifying wastewater from api plants that generate organic foulants with a wide range of sizes. © 2022 elsevier b.v.",1,water,0.8583516478538513
2022,"no-till farming: prospects, challenges - productivity, soil health, and ecosystem services","globally, declining soil quality due to soil degradation is of great concern, and directly affects crop production, soil health and sustainability of natural resources. in conventional farming practices, the loss of fertile topsoil via runoff and erosion from arable land is a big concern. in addition, changes in land use and management practices result in loss of soil organic carbon (soc) stock by -10-59%. the change from conventional till (ct) with residue burning/removal to no-till (nt) farming with residue retention/conservation agriculture (ca) practices have been recognised as important soil management practices for sustaining soil health and reversing land degradation. worldwide, nt/ca practices are now being adopted on about 180 million ha (i.e. ∼14% of arable land). ca practices promote soil health by increasing organic carbon, and soil aggregation, thus improving infiltration and minimising erosion losses. in addition, ca has the potential to increase soc sequestration, reduce greenhouse gas (ghg) emissions and help to mitigate global climate change. among sustainable food production systems, ca is often advocated with a view to increase food production while conserving natural resources and soc. this special issue 'no-till farming: prospects, challenges - productivity, soil health, and ecosystem services' addresses and critically reviews these important issues and aims to foster awareness of nt farming. the collection of 15 papers lucidly covers various facets of nt farming. a summary and salient findings of these papers are provided in this editorial. nt farming is a promising practice, which not only improves soil physical, chemical and biological health but also enhances carbon sequestration, crop productivity and mitigates ghg emissions through appropriate crop residue and nutrient management strategies. the adage says 'one size won't fit all' or 'a single recipe will not solve all problem/challenges', so we need to adopt site-specific nt systems for higher benefits and productivity and sustaining soil health. © 2022 soil research. all rights reserved.","no-till farming: prospects, challenges - productivity, soil health, and ecosystem services globally, declining soil quality due to soil degradation is of great concern, and directly affects crop production, soil health and sustainability of natural resources. in conventional farming practices, the loss of fertile topsoil via runoff and erosion from arable land is a big concern. in addition, changes in land use and management practices result in loss of soil organic carbon (soc) stock by -10-59%. the change from conventional till (ct) with residue burning/removal to no-till (nt) farming with residue retention/conservation agriculture (ca) practices have been recognised as important soil management practices for sustaining soil health and reversing land degradation. worldwide, nt/ca practices are now being adopted on about 180 million ha (i.e. ∼14% of arable land). ca practices promote soil health by increasing organic carbon, and soil aggregation, thus improving infiltration and minimising erosion losses. in addition, ca has the potential to increase soc sequestration, reduce greenhouse gas (ghg) emissions and help to mitigate global climate change. among sustainable food production systems, ca is often advocated with a view to increase food production while conserving natural resources and soc. this special issue 'no-till farming: prospects, challenges - productivity, soil health, and ecosystem services' addresses and critically reviews these important issues and aims to foster awareness of nt farming. the collection of 15 papers lucidly covers various facets of nt farming. a summary and salient findings of these papers are provided in this editorial. nt farming is a promising practice, which not only improves soil physical, chemical and biological health but also enhances carbon sequestration, crop productivity and mitigates ghg emissions through appropriate crop residue and nutrient management strategies. the adage says 'one size won't fit all' or 'a single recipe will not solve all problem/challenges', so we need to adopt site-specific nt systems for higher benefits and productivity and sustaining soil health. © 2022 soil research. all rights reserved.",0,soil,0.9925393462181091
2022,engineering behaviour of a geopolymer-stabilised high-water content soft clay,"recycling and reuse of waste materials have been actively sought by researchers and practitioners alike to promote sustainability and a circular economy in the ground improvement industry. ground improvement projects, in which typically large amounts of carbon intensive binders are used, is a suitable platform to utilise waste-based low carbon emitting binders. the engineering performance of stabilised materials must be investigated and understood though, before being practiced in the field. in this study, geotechnical and environmental tests including unconfined compression, undrained and drained triaxial, consolidation and leachate tests were conducted on a geopolymer-stabilised soft soil to study various geotechnical engineering properties. these behaviours were compared with those of portland cement-stabilised soil. industrial by-products including fly ash and ground granulated blast furnace slag were used to create the geopolymer. the binder contents, for both geopolymer and cement was 20%, and samples were cured for up to 28 days. the results of geotechnical tests indicated that the geopolymer-stabilised soil had significantly higher compressive and shear strength, elastic and constrained moduli, consolidation rate and permeability compared to those of cement-stabilised soil. environmental test results indicated that although both geopolymer and cement-stabilised soils were environmentally non-hazardous, geopolymer stabilisation was found to be more resistant to acidic environments, compared to cement stabilisation. © 2022, the author(s), under exclusive licence to springer nature switzerland ag.","engineering behaviour of a geopolymer-stabilised high-water content soft clay recycling and reuse of waste materials have been actively sought by researchers and practitioners alike to promote sustainability and a circular economy in the ground improvement industry. ground improvement projects, in which typically large amounts of carbon intensive binders are used, is a suitable platform to utilise waste-based low carbon emitting binders. the engineering performance of stabilised materials must be investigated and understood though, before being practiced in the field. in this study, geotechnical and environmental tests including unconfined compression, undrained and drained triaxial, consolidation and leachate tests were conducted on a geopolymer-stabilised soft soil to study various geotechnical engineering properties. these behaviours were compared with those of portland cement-stabilised soil. industrial by-products including fly ash and ground granulated blast furnace slag were used to create the geopolymer. the binder contents, for both geopolymer and cement was 20%, and samples were cured for up to 28 days. the results of geotechnical tests indicated that the geopolymer-stabilised soil had significantly higher compressive and shear strength, elastic and constrained moduli, consolidation rate and permeability compared to those of cement-stabilised soil. environmental test results indicated that although both geopolymer and cement-stabilised soils were environmentally non-hazardous, geopolymer stabilisation was found to be more resistant to acidic environments, compared to cement stabilisation. © 2022, the author(s), under exclusive licence to springer nature switzerland ag.",0,soil,0.9890551567077637
2022,performance prediction of cement stabilized soil incorporating solid waste and propylene fiber,"cement stabilized soil (css) yields wide application as a routine cementitious material due to cost-effectiveness. however, the mechanical strength of css impedes development. this research assesses the feasible combined enhancement of unconfined compressive strength (ucs) and flexural strength (fs) of construction and demolition (c&d) waste, polypropylene fiber, and sodium sulfate. moreover, machine learning (ml) techniques including back propagation neural network (bpnn) and random forest (fr) were applied to estimate ucs and fs based on the comprehensive dataset. the laboratory tests were conducted at 7-, 14-, and 28-day curing age, indicating the positive effect of cement, c&d waste, and sodium sulfate. the improvement caused by polypropylene fiber on fs was also evaluated from the 81 experimental results. in addition, the beetle antennae search (bas) approach and 10-fold cross-validation were employed to automatically tune the hyperparameters, avoiding tedious effort. the consequent correlation coefficients (r) ranged from 0.9295 to 0.9717 for bpnn, and 0.9262 to 0.9877 for rf, respectively, indicating the accuracy and reliability of the prediction. k-nearest neighbor (knn), logistic regression (lr), and multiple linear regression (mlr) were conducted to validate the bpnn and rf algorithms. furthermore, box and taylor diagrams proved the bas-bpnn and bas-rf as the best-performed model for ucs and fs prediction, respectively. the optimal mixture design was proposed as 30% cement, 20% c&d waste, 4% fiber, and 0.8% sodium sulfate based on the importance score for each variable. © 2022 by the authors. licensee mdpi, basel, switzerland.","performance prediction of cement stabilized soil incorporating solid waste and propylene fiber cement stabilized soil (css) yields wide application as a routine cementitious material due to cost-effectiveness. however, the mechanical strength of css impedes development. this research assesses the feasible combined enhancement of unconfined compressive strength (ucs) and flexural strength (fs) of construction and demolition (c&d) waste, polypropylene fiber, and sodium sulfate. moreover, machine learning (ml) techniques including back propagation neural network (bpnn) and random forest (fr) were applied to estimate ucs and fs based on the comprehensive dataset. the laboratory tests were conducted at 7-, 14-, and 28-day curing age, indicating the positive effect of cement, c&d waste, and sodium sulfate. the improvement caused by polypropylene fiber on fs was also evaluated from the 81 experimental results. in addition, the beetle antennae search (bas) approach and 10-fold cross-validation were employed to automatically tune the hyperparameters, avoiding tedious effort. the consequent correlation coefficients (r) ranged from 0.9295 to 0.9717 for bpnn, and 0.9262 to 0.9877 for rf, respectively, indicating the accuracy and reliability of the prediction. k-nearest neighbor (knn), logistic regression (lr), and multiple linear regression (mlr) were conducted to validate the bpnn and rf algorithms. furthermore, box and taylor diagrams proved the bas-bpnn and bas-rf as the best-performed model for ucs and fs prediction, respectively. the optimal mixture design was proposed as 30% cement, 20% c&d waste, 4% fiber, and 0.8% sodium sulfate based on the importance score for each variable. © 2022 by the authors. licensee mdpi, basel, switzerland.",0,soil,0.9685215353965759
2022,performance enhancement of rubberised-alkali-activated-concrete utilising ultra-fine slag and fly ash,"this paper investigates the strength and durability properties of low calcium fly ash based rubberised alkali-activated concrete (raac) with a replacement of natural fine aggregate (nfa) with crumb rubber (cr) at different percentages. raac was prepared using a mix of sodium silicate (na2sio3) and 8 m sodium hydroxide (naoh). the prepared specimens were cured at ambient room temperature and an elevated temperature of 60°c. the properties of raac, including density, slump, air content, compressive and flexural strengths, and elastic modulus were examined. the durability characteristics like carbonation depth, water penetration, and electrical resistivity were also investigated. the experiments indicated that slump, density, and strengths declined with increasing cr%. in addition, raac also displayed a higher water absorption and carbonation depth than conventional alkali-activated concrete (aac) and was more prone to chemical, water, and chloride attacks. however, the higher electrical resistivity (er) of raac indicated a higher compressive strength. the heat curing further enhanced the strength of raac and marginally improved its durability. finally, the findings are supported with microstructural investigations. the heat-cured specimens possessed a comparatively denser microstructure compared to ambient-cured specimens. it is concluded that the discarded tyres can be used in raac production for structural applications, hence providing a sustainable solution for waste utilisation. © 2022 the authors","performance enhancement of rubberised-alkali-activated-concrete utilising ultra-fine slag and fly ash this paper investigates the strength and durability properties of low calcium fly ash based rubberised alkali-activated concrete (raac) with a replacement of natural fine aggregate (nfa) with crumb rubber (cr) at different percentages. raac was prepared using a mix of sodium silicate (na2sio3) and 8 m sodium hydroxide (naoh). the prepared specimens were cured at ambient room temperature and an elevated temperature of 60°c. the properties of raac, including density, slump, air content, compressive and flexural strengths, and elastic modulus were examined. the durability characteristics like carbonation depth, water penetration, and electrical resistivity were also investigated. the experiments indicated that slump, density, and strengths declined with increasing cr%. in addition, raac also displayed a higher water absorption and carbonation depth than conventional alkali-activated concrete (aac) and was more prone to chemical, water, and chloride attacks. however, the higher electrical resistivity (er) of raac indicated a higher compressive strength. the heat curing further enhanced the strength of raac and marginally improved its durability. finally, the findings are supported with microstructural investigations. the heat-cured specimens possessed a comparatively denser microstructure compared to ambient-cured specimens. it is concluded that the discarded tyres can be used in raac production for structural applications, hence providing a sustainable solution for waste utilisation. © 2022 the authors",2,air,0.8310144543647766
2022,a review of soil injection of liquid organic wastes: potentials and challenges,"the goal of this review was to disseminate information on current technological advancements and strategic initiatives integrating liquid organic wastes (lows) in the soil. a systematic literature review methodology was used to carry out this research. we reviewed 200 papers published between 2000 and 2020. we limited our search to high-ranking journals (scopus), excluding articles from lower-ranking journals. only english-language papers were covered. the review discusses the different types of lows, along with their physiochemical characteristics, composition and benefits, as well as their applications and contribution to achieve sustainable development goals. odor production, pathogens, heavy metals, synthetic pollutants, and varying low compositions are all major constraints. to optimize low injection, precautions and appropriate management methods are highlighted. the use of a variety of equipment and injection procedures in the application of environmentally friendly lows is acknowledged. the review also addresses the knowledge gap by highlighting the benefits, drawbacks, opportunities, and risks associated with lows soil injection. future challenges that will aid in the promotion of low soil injection are identified. © 2022, the author(s), under exclusive licence to springer nature switzerland ag.","a review of soil injection of liquid organic wastes: potentials and challenges the goal of this review was to disseminate information on current technological advancements and strategic initiatives integrating liquid organic wastes (lows) in the soil. a systematic literature review methodology was used to carry out this research. we reviewed 200 papers published between 2000 and 2020. we limited our search to high-ranking journals (scopus), excluding articles from lower-ranking journals. only english-language papers were covered. the review discusses the different types of lows, along with their physiochemical characteristics, composition and benefits, as well as their applications and contribution to achieve sustainable development goals. odor production, pathogens, heavy metals, synthetic pollutants, and varying low compositions are all major constraints. to optimize low injection, precautions and appropriate management methods are highlighted. the use of a variety of equipment and injection procedures in the application of environmentally friendly lows is acknowledged. the review also addresses the knowledge gap by highlighting the benefits, drawbacks, opportunities, and risks associated with lows soil injection. future challenges that will aid in the promotion of low soil injection are identified. © 2022, the author(s), under exclusive licence to springer nature switzerland ag.",0,soil,0.8550601601600647
2022,experimental analysis of water and slurry flows in gravity-driven helical mineral separators,"this paper aims to provide essential information of the water and slurry flow behaviour in a popular full-scale mineral separation spiral. besides critical measurements of the free surfaces, the wall roughness and wall contact angle, novel measurements and assessment of the commonly encountered ‘bubble line’ are provided herein. the free surface shapes of three flows: water-only, chromite slurry and magnetite slurry are compared for the first time, which highlights operational spiral phenomena. the research provides insight into the mechanics behind the ‘wetting-in’ process by showing that this process affects the wall contact angle more than the surface roughness. the most representative roughness height of the spiral trough was found to be 138.4 μm and the wall contact angle of the spiral surface was 88.14°, measured in the water phase. the experiments showed that the free surface shape and the position and width of the bubble line in a water-only flow reached a steady state after 1.25 spiral turns. the results and findings are applicable to spirals of other makes and models and can validate future spiral fluid flow simulations. © 2022 elsevier b.v.","experimental analysis of water and slurry flows in gravity-driven helical mineral separators this paper aims to provide essential information of the water and slurry flow behaviour in a popular full-scale mineral separation spiral. besides critical measurements of the free surfaces, the wall roughness and wall contact angle, novel measurements and assessment of the commonly encountered ‘bubble line’ are provided herein. the free surface shapes of three flows: water-only, chromite slurry and magnetite slurry are compared for the first time, which highlights operational spiral phenomena. the research provides insight into the mechanics behind the ‘wetting-in’ process by showing that this process affects the wall contact angle more than the surface roughness. the most representative roughness height of the spiral trough was found to be 138.4 μm and the wall contact angle of the spiral surface was 88.14°, measured in the water phase. the experiments showed that the free surface shape and the position and width of the bubble line in a water-only flow reached a steady state after 1.25 spiral turns. the results and findings are applicable to spirals of other makes and models and can validate future spiral fluid flow simulations. © 2022 elsevier b.v.",1,water,0.865267276763916
2022,stabilization of a highly expansive soil using waste-tire-derived aggregates and lime treatment,"this study investigates the combined efficacy of waste-tire-derived aggregate (tda) materials and hydrated lime on the compactability, compressive strength and swelling potential of a highly expansive soil from south australia. a total of 21 mix-designs, covering a comprehensive range of soil–tda–lime combinations, were examined through standard proctor compaction, unconfined compressive strength (ucs) and oedometer swell tests. the mobilized ucs exhibited a ‘rise–fall’ behavior, peaking at 5% tda content and subsequently decreasing (monotonically) for higher inclusions of tda. increasing the tda mean particle size (from 1.67 to 3.34 mm) also contributed positively to the ucs development. addition of tda to the soil/soil–lime-blends produced notable reductions in the swelling potential; the reduction was primarily governed by higher tda contents, and, to a lesser degree, for larger tda mean particle sizes. however, the role of tda particle size in reducing swelling was found to be more significant than that of enhancing the ucs. as expected, lime treatment of the soil–tda blends provided major further improvements to the ucs and swelling potential reduction; the achieved ucs improvements being positively proportional to the lime content and curing time. in view of the experimental results, soil–lime blends containing tda to soil–lime mass ratios of up to 10% (preferably employing coarse-sand-sized equivalent tda) can be deemed as suitable choices (capable of adequately mitigating the swelling potential, while simultaneously enhancing the ucs). © 2022 the authors","stabilization of a highly expansive soil using waste-tire-derived aggregates and lime treatment this study investigates the combined efficacy of waste-tire-derived aggregate (tda) materials and hydrated lime on the compactability, compressive strength and swelling potential of a highly expansive soil from south australia. a total of 21 mix-designs, covering a comprehensive range of soil–tda–lime combinations, were examined through standard proctor compaction, unconfined compressive strength (ucs) and oedometer swell tests. the mobilized ucs exhibited a ‘rise–fall’ behavior, peaking at 5% tda content and subsequently decreasing (monotonically) for higher inclusions of tda. increasing the tda mean particle size (from 1.67 to 3.34 mm) also contributed positively to the ucs development. addition of tda to the soil/soil–lime-blends produced notable reductions in the swelling potential; the reduction was primarily governed by higher tda contents, and, to a lesser degree, for larger tda mean particle sizes. however, the role of tda particle size in reducing swelling was found to be more significant than that of enhancing the ucs. as expected, lime treatment of the soil–tda blends provided major further improvements to the ucs and swelling potential reduction; the achieved ucs improvements being positively proportional to the lime content and curing time. in view of the experimental results, soil–lime blends containing tda to soil–lime mass ratios of up to 10% (preferably employing coarse-sand-sized equivalent tda) can be deemed as suitable choices (capable of adequately mitigating the swelling potential, while simultaneously enhancing the ucs). © 2022 the authors",0,soil,0.991690993309021
2022,administrative intensity in local government: do administrative scale economies exist in new south wales local government?,"a vast empirical literature has investigated economies of scale in local service provision, especially in water and waste management. by contrast, the question of scale economies in local government administration has attracted much less attention, especially in australian local government. to address this gap in the australian empirical literature, we investigated administrative scale economies in the new south wales (nsw) local government system for rural, regional, and urban local authorities over the period 2014/15 to 2017/18. we find that total municipal population and municipal staff exhibit a u-shaped relationship with the total administration costs of urban councils in nsw. however, we find no economies of scale for administrative intensity in rural and regional councils in nsw. related articles: ertas, nevbahar. 2015. “policy narratives and public opinion concerning charter schools.” politics & policy 43(3): 426–51. http://onlinelibrary.wiley.com/doi/10.1111/polp.12120/full. wallis, joe, tor brodtkorb, brian dollery, and muiris maccarthaigh. 2017. “local government reform: expressed leadership identities of commissioners in inquiries proposing municipal mergers in northern ireland and new south wales.” politics & policy 45(2): 285–308. https://doi.org/10.1111/polp.12199. miragliotta, narelle, sarah murray, and martin drum. 2021. “values, partisan interest, and the voting age: lessons from australia.” politics & policy 49(5): 1192–215. https://doi.org/10.1111/polp.12413. © 2022 the authors. politics & policy published by wiley periodicals llc on behalf of policy studies organization.","administrative intensity in local government: do administrative scale economies exist in new south wales local government? a vast empirical literature has investigated economies of scale in local service provision, especially in water and waste management. by contrast, the question of scale economies in local government administration has attracted much less attention, especially in australian local government. to address this gap in the australian empirical literature, we investigated administrative scale economies in the new south wales (nsw) local government system for rural, regional, and urban local authorities over the period 2014/15 to 2017/18. we find that total municipal population and municipal staff exhibit a u-shaped relationship with the total administration costs of urban councils in nsw. however, we find no economies of scale for administrative intensity in rural and regional councils in nsw. related articles: ertas, nevbahar. 2015. “policy narratives and public opinion concerning charter schools.” politics & policy 43(3): 426–51. http://onlinelibrary.wiley.com/doi/10.1111/polp.12120/full. wallis, joe, tor brodtkorb, brian dollery, and muiris maccarthaigh. 2017. “local government reform: expressed leadership identities of commissioners in inquiries proposing municipal mergers in northern ireland and new south wales.” politics & policy 45(2): 285–308. https://doi.org/10.1111/polp.12199. miragliotta, narelle, sarah murray, and martin drum. 2021. “values, partisan interest, and the voting age: lessons from australia.” politics & policy 49(5): 1192–215. https://doi.org/10.1111/polp.12413. © 2022 the authors. politics & policy published by wiley periodicals llc on behalf of policy studies organization.",1,water,0.9330652356147766
